timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729757424331,187,HTTP Request-0,302,Found,Thread Group 1-145,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,187,0,0
1729757424518,3390,HTTP Request-1,200,OK,Thread Group 1-145,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,3390,0,0
1729757424817,2607,HTTP Request-0,302,Found,Thread Group 1-186,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,2607,0,0
1729757428023,302,HTTP Request-1,200,OK,Thread Group 1-186,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,302,0,0
1729757425124,2263,HTTP Request-0,302,Found,Thread Group 1-87,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,2263,0,0
1729757427987,331,HTTP Request-1,200,OK,Thread Group 1-87,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,330,0,0
1729757427490,456,HTTP Request-1,200,OK,Thread Group 1-178,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,455,0,0
1729757427655,952,HTTP Request-1,200,OK,Thread Group 1-17,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,952,0,0
1729757425665,1481,HTTP Request-0,302,Found,Thread Group 1-56,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,1481,0,0
1729757427964,570,HTTP Request-1,200,OK,Thread Group 1-56,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,570,0,0
1729757425375,591,HTTP Request-0,302,Found,Thread Group 1-154,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,591,0,0
1729757428229,153,HTTP Request-1,200,OK,Thread Group 1-154,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,152,0,0
1729757425567,979,HTTP Request-0,302,Found,Thread Group 1-55,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,979,0,0
1729757427335,535,HTTP Request-1,200,OK,Thread Group 1-55,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,535,0,0
1729757427925,653,HTTP Request-1,200,OK,Thread Group 1-58,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,653,0,0
1729757424310,2634,HTTP Request-0,302,Found,Thread Group 1-130,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,2634,0,0
1729757426944,1397,HTTP Request-1,200,OK,Thread Group 1-130,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,1397,0,0
1729757426610,895,HTTP Request-0,302,Found,Thread Group 1-45,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,895,0,0
1729757427879,695,HTTP Request-1,200,OK,Thread Group 1-45,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,695,0,0
1729757427800,570,HTTP Request-1,200,OK,Thread Group 1-120,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,570,0,0
1729757425511,1734,HTTP Request-0,302,Found,Thread Group 1-163,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,1734,0,0
1729757428213,163,HTTP Request-1,200,OK,Thread Group 1-163,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,162,0,0
1729757425172,1841,HTTP Request-0,302,Found,Thread Group 1-5,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,1841,0,0
1729757424273,247,HTTP Request-0,302,Found,Thread Group 1-164,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,247,0,0
1729757424521,3125,HTTP Request-1,200,OK,Thread Group 1-164,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,3125,0,0
1729757425668,1356,HTTP Request-0,302,Found,Thread Group 1-128,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,1356,0,0
1729757427604,832,HTTP Request-1,200,OK,Thread Group 1-128,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,832,0,0
1729757425921,1182,HTTP Request-0,302,Found,Thread Group 1-187,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,1182,0,0
1729757428006,598,HTTP Request-1,200,OK,Thread Group 1-187,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,598,0,0
1729757424816,2632,HTTP Request-0,302,Found,Thread Group 1-50,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,2632,0,0
1729757428011,489,HTTP Request-1,200,OK,Thread Group 1-50,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,489,0,0
