timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729759614450,68752,HTTP Request-1,302,Found,Thread Group 1-45,text,true,,376,142,217,217,http://gryffindor.hogwarts.A40.com/php/home.php,68752,0,0
1729759683854,2331,HTTP Request-2,200,OK,Thread Group 1-45,text,true,,841,143,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,2331,0,1443
1729759684382,1796,HTTP Request,200,OK,Thread Group 1-119,text,true,,1217,287,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,877,0,0
1729759684382,877,HTTP Request-0,302,Found,Thread Group 1-119,text,true,,376,144,217,217,http://gryffindor.hogwarts.A40.com/php/logout.php,877,0,0
1729759685259,919,HTTP Request-1,200,OK,Thread Group 1-119,text,true,,841,143,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,919,0,0
1729759683902,2276,HTTP Request,200,OK,Thread Group 1-135,text,true,,1217,287,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,1191,0,0
1729759683902,1191,HTTP Request-0,302,Found,Thread Group 1-135,text,true,,376,144,217,217,http://gryffindor.hogwarts.A40.com/php/logout.php,1191,0,0
1729759685093,1085,HTTP Request-1,200,OK,Thread Group 1-135,text,true,,841,143,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,1084,0,0
1729759684418,1756,HTTP Request,200,OK,Thread Group 1-205,text,true,,1217,287,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,829,0,0
1729759684418,829,HTTP Request-0,302,Found,Thread Group 1-205,text,true,,376,144,217,217,http://gryffindor.hogwarts.A40.com/php/logout.php,829,0,0
1729759685247,927,HTTP Request-1,200,OK,Thread Group 1-205,text,true,,841,143,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,927,0,0
1729759679086,7738,HTTP Request,200,OK,Thread Group 1-176,text,true,,1217,285,195,195,http://gryffindor.hogwarts.A40.com/php/login.php,7587,0,0
1729759679086,7587,HTTP Request-0,302,Found,Thread Group 1-176,text,true,,376,142,195,195,http://gryffindor.hogwarts.A40.com/php/home.php,7587,0,0
1729759686674,150,HTTP Request-1,200,OK,Thread Group 1-176,text,true,,841,143,195,195,http://gryffindor.hogwarts.A40.com/php/login.php,150,0,0
1729759683582,2586,HTTP Request,200,OK,Thread Group 1-262,text,true,,1217,285,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,1669,0,0
1729759683582,1669,HTTP Request-0,302,Found,Thread Group 1-262,text,true,,376,142,218,218,http://gryffindor.hogwarts.A40.com/php/home.php,1669,0,0
1729759685251,917,HTTP Request-1,200,OK,Thread Group 1-262,text,true,,841,143,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,917,0,0
1729759683626,2541,HTTP Request,200,OK,Thread Group 1-268,text,true,,1217,285,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,1026,0,0
1729759683626,1026,HTTP Request-0,302,Found,Thread Group 1-268,text,true,,376,142,218,218,http://gryffindor.hogwarts.A40.com/php/home.php,1026,0,0
1729759684652,1515,HTTP Request-1,200,OK,Thread Group 1-268,text,true,,841,143,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,1515,0,0
1729759683550,2608,HTTP Request,200,OK,Thread Group 1-209,text,true,,1217,287,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,1186,0,0
1729759683550,1186,HTTP Request-0,302,Found,Thread Group 1-209,text,true,,376,144,218,218,http://gryffindor.hogwarts.A40.com/php/logout.php,1186,0,0
1729759684736,1422,HTTP Request-1,200,OK,Thread Group 1-209,text,true,,841,143,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,1422,0,0
1729759683698,2460,HTTP Request,200,OK,Thread Group 1-96,text,true,,1217,287,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,1353,0,0
1729759683698,1353,HTTP Request-0,302,Found,Thread Group 1-96,text,true,,376,144,218,218,http://gryffindor.hogwarts.A40.com/php/logout.php,1353,0,0
1729759685051,1107,HTTP Request-1,200,OK,Thread Group 1-96,text,true,,841,143,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,1107,0,0
1729759683426,2728,HTTP Request,200,OK,Thread Group 1-58,text,true,,1217,287,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,1924,0,0
1729759683426,1924,HTTP Request-0,302,Found,Thread Group 1-58,text,true,,376,144,218,218,http://gryffindor.hogwarts.A40.com/php/logout.php,1924,0,0
1729759685350,804,HTTP Request-1,200,OK,Thread Group 1-58,text,true,,841,143,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,788,0,0
1729759683174,2979,HTTP Request,200,OK,Thread Group 1-71,text,true,,1217,287,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,2172,0,0
1729759683174,2172,HTTP Request-0,302,Found,Thread Group 1-71,text,true,,376,144,218,218,http://gryffindor.hogwarts.A40.com/php/logout.php,2172,0,0
1729759685346,807,HTTP Request-1,200,OK,Thread Group 1-71,text,true,,841,143,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,807,0,0
1729759683612,2541,HTTP Request,200,OK,Thread Group 1-236,text,true,,1217,285,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,1142,0,0
1729759683612,1142,HTTP Request-0,302,Found,Thread Group 1-236,text,true,,376,142,218,218,http://gryffindor.hogwarts.A40.com/php/home.php,1142,0,0
1729759684754,1399,HTTP Request-1,200,OK,Thread Group 1-236,text,true,,841,143,218,218,http://gryffindor.hogwarts.A40.com/php/login.php,1399,0,0
1729759683198,2903,HTTP Request,200,OK,Thread Group 1-123,text,true,,1217,287,220,220,http://gryffindor.hogwarts.A40.com/php/login.php,1613,0,0
1729759683198,1613,HTTP Request-0,302,Found,Thread Group 1-123,text,true,,376,144,220,220,http://gryffindor.hogwarts.A40.com/php/logout.php,1613,0,0
1729759684812,1289,HTTP Request-1,200,OK,Thread Group 1-123,text,true,,841,143,220,220,http://gryffindor.hogwarts.A40.com/php/login.php,890,0,0
1729759680517,5584,HTTP Request,200,OK,Thread Group 1-294,text,true,,1217,285,220,220,http://gryffindor.hogwarts.A40.com/php/login.php,3959,0,0
1729759680517,3959,HTTP Request-0,302,Found,Thread Group 1-294,text,true,,376,142,220,220,http://gryffindor.hogwarts.A40.com/php/home.php,3959,0,0
1729759684477,1624,HTTP Request-1,200,OK,Thread Group 1-294,text,true,,841,143,220,220,http://gryffindor.hogwarts.A40.com/php/login.php,1624,0,0
1729759683741,2357,HTTP Request,200,OK,Thread Group 1-153,text,true,,1217,287,220,220,http://gryffindor.hogwarts.A40.com/php/login.php,1278,0,0
1729759683741,1278,HTTP Request-0,302,Found,Thread Group 1-153,text,true,,376,144,220,220,http://gryffindor.hogwarts.A40.com/php/logout.php,1278,0,0
1729759685019,1079,HTTP Request-1,200,OK,Thread Group 1-153,text,true,,841,143,220,220,http://gryffindor.hogwarts.A40.com/php/login.php,1079,0,0
1729759683066,3025,HTTP Request,200,OK,Thread Group 1-246,text,true,,1217,287,220,220,http://gryffindor.hogwarts.A40.com/php/login.php,2207,0,0
1729759683066,2207,HTTP Request-0,302,Found,Thread Group 1-246,text,true,,376,144,220,220,http://gryffindor.hogwarts.A40.com/php/logout.php,2207,0,0
1729759685274,817,HTTP Request-1,200,OK,Thread Group 1-246,text,true,,841,143,220,220,http://gryffindor.hogwarts.A40.com/php/login.php,817,0,0
1729759683322,2766,HTTP Request,200,OK,Thread Group 1-76,text,true,,1217,287,220,220,http://gryffindor.hogwarts.A40.com/php/login.php,1904,0,0
1729759683322,1904,HTTP Request-0,302,Found,Thread Group 1-76,text,true,,376,144,220,220,http://gryffindor.hogwarts.A40.com/php/logout.php,1904,0,0
1729759685252,836,HTTP Request-1,200,OK,Thread Group 1-76,text,true,,841,143,220,220,http://gryffindor.hogwarts.A40.com/php/login.php,836,0,0
1729759683989,2061,HTTP Request,200,OK,Thread Group 1-195,text,true,,1217,287,221,221,http://gryffindor.hogwarts.A40.com/php/login.php,1043,0,0
1729759683989,1043,HTTP Request-0,302,Found,Thread Group 1-195,text,true,,376,144,221,221,http://gryffindor.hogwarts.A40.com/php/logout.php,1043,0,0
1729759685032,1018,HTTP Request-1,200,OK,Thread Group 1-195,text,true,,841,143,221,221,http://gryffindor.hogwarts.A40.com/php/login.php,1018,0,0
1729759683607,2439,HTTP Request,200,OK,Thread Group 1-129,text,true,,1217,287,221,221,http://gryffindor.hogwarts.A40.com/php/login.php,1288,0,0
1729759683607,1288,HTTP Request-0,302,Found,Thread Group 1-129,text,true,,376,144,221,221,http://gryffindor.hogwarts.A40.com/php/logout.php,1288,0,0
1729759684896,1150,HTTP Request-1,200,OK,Thread Group 1-129,text,true,,841,143,221,221,http://gryffindor.hogwarts.A40.com/php/login.php,1150,0,0
1729759683377,2668,HTTP Request,200,OK,Thread Group 1-56,text,true,,1217,287,221,221,http://gryffindor.hogwarts.A40.com/php/login.php,1133,0,0
1729759680170,5855,HTTP Request,200,OK,Thread Group 1-52,text,true,,1217,285,221,221,http://gryffindor.hogwarts.A40.com/php/login.php,5028,0,0
1729759680170,5028,HTTP Request-0,302,Found,Thread Group 1-52,text,true,,376,142,221,221,http://gryffindor.hogwarts.A40.com/php/home.php,5028,0,0
1729759685198,827,HTTP Request-1,200,OK,Thread Group 1-52,text,true,,841,143,221,221,http://gryffindor.hogwarts.A40.com/php/login.php,827,0,0
1729759683377,1133,HTTP Request-0,302,Found,Thread Group 1-56,text,true,,376,144,221,221,http://gryffindor.hogwarts.A40.com/php/logout.php,1133,0,0
1729759684510,1535,HTTP Request-1,200,OK,Thread Group 1-56,text,true,,841,143,221,221,http://gryffindor.hogwarts.A40.com/php/login.php,1535,0,0
1729759682890,3130,HTTP Request,200,OK,Thread Group 1-179,text,true,,1217,287,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,1798,0,0
1729759611142,74876,HTTP Request,200,OK,Thread Group 1-178,text,true,,1592,549,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,2708,0,976
1729759611142,2708,HTTP Request-0,302,Found,Thread Group 1-178,text,true,,375,264,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,2708,0,976
1729759614551,66053,HTTP Request-1,302,Found,Thread Group 1-178,text,true,,376,142,222,222,http://gryffindor.hogwarts.A40.com/php/home.php,66053,0,0
1729759680605,5413,HTTP Request-2,200,OK,Thread Group 1-178,text,true,,841,143,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,5413,0,336
1729759611179,74840,HTTP Request,200,OK,Thread Group 1-212,text,true,,1592,549,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,2515,0,997
1729759611179,2515,HTTP Request-0,302,Found,Thread Group 1-212,text,true,,375,264,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,2515,0,997
1729759613694,63457,HTTP Request-1,302,Found,Thread Group 1-212,text,true,,376,142,222,222,http://gryffindor.hogwarts.A40.com/php/home.php,63457,0,0
1729759677151,8868,HTTP Request-2,200,OK,Thread Group 1-212,text,true,,841,143,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,8868,0,1715
1729759682890,1798,HTTP Request-0,302,Found,Thread Group 1-179,text,true,,376,144,222,222,http://gryffindor.hogwarts.A40.com/php/logout.php,1798,0,0
1729759684688,1332,HTTP Request-1,200,OK,Thread Group 1-179,text,true,,841,143,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,1332,0,0
1729759683768,2248,HTTP Request,200,OK,Thread Group 1-6,text,true,,1217,287,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,937,0,0
1729759683768,937,HTTP Request-0,302,Found,Thread Group 1-6,text,true,,376,144,222,222,http://gryffindor.hogwarts.A40.com/php/logout.php,937,0,0
1729759684705,1311,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,841,143,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,1311,0,0
1729759686472,424,HTTP Request,200,OK,Thread Group 1-28,text,true,,1217,287,184,184,http://gryffindor.hogwarts.A40.com/php/login.php,249,0,0
1729759686472,249,HTTP Request-0,302,Found,Thread Group 1-28,text,true,,376,144,184,184,http://gryffindor.hogwarts.A40.com/php/logout.php,249,0,0
1729759686722,174,HTTP Request-1,200,OK,Thread Group 1-28,text,true,,841,143,184,184,http://gryffindor.hogwarts.A40.com/php/login.php,173,0,0
1729759683593,2397,HTTP Request,200,OK,Thread Group 1-16,text,true,,1217,287,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,1329,0,0
1729759683593,1329,HTTP Request-0,302,Found,Thread Group 1-16,text,true,,376,144,222,222,http://gryffindor.hogwarts.A40.com/php/logout.php,1329,0,0
1729759684922,1068,HTTP Request-1,200,OK,Thread Group 1-16,text,true,,841,143,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,1068,0,0
1729759684332,1657,HTTP Request,200,OK,Thread Group 1-293,text,true,,1217,287,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,803,0,0
1729759684332,803,HTTP Request-0,302,Found,Thread Group 1-293,text,true,,376,144,222,222,http://gryffindor.hogwarts.A40.com/php/logout.php,803,0,0
1729759685135,854,HTTP Request-1,200,OK,Thread Group 1-293,text,true,,841,143,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,854,0,0
1729759683134,2852,HTTP Request,200,OK,Thread Group 1-145,text,true,,1217,287,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,1828,0,0
1729759683134,1828,HTTP Request-0,302,Found,Thread Group 1-145,text,true,,376,144,222,222,http://gryffindor.hogwarts.A40.com/php/logout.php,1828,0,0
1729759685087,899,HTTP Request-1,200,OK,Thread Group 1-145,text,true,,841,143,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,899,0,0
1729759684122,1860,HTTP Request,200,OK,Thread Group 1-260,text,true,,1217,287,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,867,0,0
1729759684122,867,HTTP Request-0,302,Found,Thread Group 1-260,text,true,,376,144,222,222,http://gryffindor.hogwarts.A40.com/php/logout.php,867,0,0
1729759684989,993,HTTP Request-1,200,OK,Thread Group 1-260,text,true,,841,143,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,993,0,0
1729759684118,1863,HTTP Request,200,OK,Thread Group 1-191,text,true,,1217,287,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,858,0,0
1729759684118,858,HTTP Request-0,302,Found,Thread Group 1-191,text,true,,376,144,222,222,http://gryffindor.hogwarts.A40.com/php/logout.php,858,0,0
1729759684976,1005,HTTP Request-1,200,OK,Thread Group 1-191,text,true,,841,143,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,1005,0,0
1729759684281,1700,HTTP Request,200,OK,Thread Group 1-110,text,true,,1217,287,222,222,http://gryffindor.hogwarts.A40.com/php/login.php,850,0,0
